98-68-74-001041-001-01 12                                            
86-53-32-921042-001-01 111  60002     2     2      1 25002     2     
86-53-32-921042-001-01 32                                            
86-53-32-921042-001-01 42                                            
59-59-99-491042-001-02 111  90001 25002     2      1 10002     2     
68-38-43-941043-001-01 12                                            
68-38-43-941043-001-01 22                                            
68-38-43-941043-001-01 32                                            
68-38-43-941043-001-01 42                                            
68-38-43-941043-001-01 52                                            
68-38-43-941043-001-01 62                                            
68-38-43-941043-001-01102                                            
68-38-43-941043-001-01112                                            
51-52-11-491044-001-01 111 360002     2     1  60001 15002     2     
51-52-11-491044-001-01 42                                            
51-52-11-491044-001-01 52                                            
36-76-76-331045-001-01 112      2     1 10002      1  5002     2     
36-76-76-331045-001-01 211 175002     2     1  60001 70002     2     
68-51-31-951058-001-01 111  40002     2     1 120001 20002     2     
68-51-31-951058-001-01 212      2     2     2      1  5002     2     
68-51-31-951058-001-01 32                                            
68-51-31-951058-001-01 42                                            
68-51-31-951058-001-01 52                                            
68-51-31-951058-001-01 62                                            
68-51-31-951058-001-01 72                                            
71-14-80-871059-001-01 12                                            
71-14-80-871059-001-01 22                                            
71-14-80-871059-001-01 62                                            
71-14-80-871059-001-01 72                                            
71-14-80-871059-001-01 92                                            
71-14-80-871059-001-01162                                            
71-14-80-871059-001-01172                                            
71-14-80-871059-001-01182                                            
71-14-80-871059-001-01192                                            
71-14-80-871059-001-01202                                            
71-14-80-871059-001-01212                                            
71-14-80-871059-001-01222                                            
71-14-80-871059-001-01232                                            
71-14-80-871059-001-01242                                            
71-14-80-871059-001-01252                                            
79-06-68-491059-001-03 12                                            
79-06-68-491059-001-03 22                                            
79-06-68-491059-001-03 32                                            
79-06-68-491059-001-03 42                                            
79-06-68-491059-001-03 52                                            
79-06-68-491059-001-03 62                                            
79-06-68-491059-001-03 72                                            
79-06-68-491059-001-03 82                                            
79-06-68-491059-001-03 92                                            
79-06-68-491059-001-03102                                            
79-06-68-491059-001-03112                                            
79-06-68-491059-001-03122                                            
79-06-68-491059-001-03132                                            
71-40-42-061059-001-06 12                                            
71-40-42-061059-001-06 22                                            
71-40-42-061059-001-06 32                                            
71-40-42-061059-001-06 42                                            
71-40-42-061059-001-06 52                                            
71-40-42-061059-001-06 62                                            
71-40-42-061059-001-06 72                                            
71-40-42-061059-001-06 82                                            
71-40-42-061059-001-06 92                                            
71-40-42-061059-001-06102                                            
71-40-42-061059-001-06112                                            
71-40-42-061059-001-06122                                            
71-40-42-061059-001-06132                                            
27-54-41-371060-001-01 12                                            
27-54-41-371060-001-01 22                                            
27-54-41-371060-001-01 52                                            
50-50-37-471061-001-03 111  20001 30002     2      1 10002     2     
50-50-37-471061-001-03 22                                            
50-50-37-471061-001-03 32                                            
50-50-37-471061-001-03 42                                            
50-50-37-471061-001-03 511  50002     2     1  20001 10002     2     
50-50-37-471061-001-03 611 210002     2     2      2     2     2     
50-50-37-471061-001-03 72                                            
50-50-37-471061-001-03 82                                            
25-09-89-031062-001-01 111 120002     2     2      2     2     2     
25-09-89-031062-001-01 22                                            
25-09-89-031062-001-01 32                                            
25-09-89-031062-001-01 42                                            
25-09-89-031062-001-01 52                                            
25-09-89-031062-001-01 62                                            
25-09-89-031062-001-01 72                                            
25-09-89-031062-001-01 82                                            
21-11-75-861063-001-01 12                                            
21-11-75-861063-001-01 22                                            
21-11-75-861063-001-01 311  20002     2     2      1  6002     2     
21-11-75-861063-001-01 42                                            
21-11-75-861063-001-01 52                                            
21-11-75-861063-001-01 62                                            
21-11-75-861063-001-01 72                                            
21-11-75-861063-001-01 811  20002     2     2      1 10002     2     
21-11-75-861063-001-01 92                                            
21-11-75-861063-001-01102                                            
21-11-75-861063-001-01112                                            
21-11-75-861063-001-01122                                            
21-11-75-861063-001-01132                                            
63-59-38-211064-001-01 111  30002     2     2      2     2     2     
63-59-38-211064-001-01 32                                            
63-59-38-211064-001-01 42                                            
51-70-28-891076-001-01 12                                            
51-70-28-891076-001-01 22                                            
